user,text,retweeted_status
sunita730,RT @sunita730: #Flipkart @Flipkart @flipkartsupport worst site.. everyone don't buy flipkart coupons they will give you supercoin coupon an…,False
sunita730,#Flipkart @Flipkart @flipkartsupport worst site.. everyone don't buy flipkart coupons they will give you supercoin… https://t.co/tG1yo2IzLr,False
Mahimachellam,"Hi #Flipkart #flipkartsupport you're cheating me? Yesterday i ordered Mivi f40 airbud green colour, today i receive… https://t.co/o7xDyMYwDh",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟HP K300 Bac… https://t.co/CoDHIJ4Kcp",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Maxima Anal… https://t.co/bMZ5O4eHFY",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Dabur Chyaw… https://t.co/xwnQr4W8hD",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Pigeon Amaz… https://t.co/TJZVMC4Rmx",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Big Loot :… https://t.co/gdxjhOjm69",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Redmi Note… https://t.co/R68B1rWCIV",False
seiminokip,"#flipkart
Why do your delivery boy always asked  for delivery charges here in Manipur district churachandpur.
Pleas… https://t.co/cBa1ZrrVhQ",False
sunita730,#FlipkartAtYourService #Flipkart @Flipkart worst experience with @flipkartsupport... even they didn't solve my prob… https://t.co/vEZu48nGKh,False
Deni01375125,"A spread collar, six pockets, a button fastening, long sleeves, a straight hem, and an unlined lining define this c… https://t.co/zyrO57JFW7",False
Deni01375125,Make your look edgy with this sap coloured shorts from Deni. It comes with Print pattern and regular fit with cotto… https://t.co/tKiOmByoo4,False
MURUGAN32597419,RT @bhargavibaru93: Hi friends my book #thooral #தூறல் available in #Flipkart #Amazon it my small effort:-) https://t.co/3JDbBqG39O,False
SprintbaseB,"RT @vagship: My new Creative design ✨

Read below👇

This art piece below isnt sponsored or owned by Myntra.
It's a consept idea i have crea…",False
kiran_menat,"RT @kiran_menat: @flipkartsupport Wasn't the time provided was enough for the resolution, is @Flipkart @FlipkartStories @flipkartsupport em…",False
vagship,"My new Creative design ✨

Read below👇

This art piece below isnt sponsored or owned by Myntra.
It's a consept idea… https://t.co/ny9qCW6VD4",False
Shashank2Tiwari,"@FlipkartStories would you consider my story?
#flipkart #flipkartstories",False
Sabarish_twittz,RT @bhargavibaru93: Hi friends my book #thooral #தூறல் available in #Flipkart #Amazon it my small effort:-) https://t.co/3JDbBqG39O,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/1la5vs7PGX,False
write2ravirai,"RT @raiHoaxer: Delay in Installation for order OD225267897897877000
Worst customer service by Flipkart
#Flipkart #consumer #COMPLAINT #cons…",False
PrathyushaPegu1,"The poor delivery service of India's e-commerce company, flipkart, is really something to work on. 
Even the higher… https://t.co/3lZJGCOd12",False
BediDk,"@flipkartsupport @Flipkart 
Flipkart fraud me 10000.
I have decided to closed my account and also asks to my friend… https://t.co/DSHh4kxhuO",False
DeepaniSuneel,"RT @Money9Live: #Flipkart  #Amazon को अब मिलेगी असली टक्कर 

देखें वीडियो- https://t.co/phtHZpQ1ji

#Money9 #Money9Jhatpat #ONDC 

@pranavp…",False
mobilitymag,"POCO F4 5G marks a blockbuster opening on Flipkart, becomes the highest selling flagship model on first day sales..… https://t.co/VfCWLv2GOt",False
Aniruddhkumar85,RT @abhishri2014: Amazon-Flipkart की नहीं चलेगी अब मनमर्जी.... क्‍योंकि आ गया है ONDC #Amazon #Flipkart #ONDC,False
Money9Live,RT @abhishri2014: Amazon-Flipkart की नहीं चलेगी अब मनमर्जी.... क्‍योंकि आ गया है ONDC #Amazon #Flipkart #ONDC,False
imubn,Oops... I guess that's not how the experience should have been @nothing @Flipkart Can one of you try to fix this!… https://t.co/phmb3Ev1bV,False
assetyogi,"#Flipkart vs #Amazon- Key 2021 financials.

Flipkart Internet-

Revenue from Operations- ₹5916 Cr
Loss- ₹2881 Cr
In… https://t.co/RQ3bU5SOre",False
THANIMAI_TWEET,RT @bhargavibaru93: Hi friends my book #thooral #தூறல் available in #Flipkart #Amazon it my small effort:-) https://t.co/3JDbBqG39O,False
bhargavibaru93,Hi friends my book #thooral #தூறல் available in #Flipkart #Amazon it my small effort:-) https://t.co/3JDbBqG39O,False
911_accountant,"RT @tax_scan: https://t.co/4RTXxGnmaj
#WalmartEmployees #Flipkart #Flipkart #KarnatakaHC 
#IncomTaxDept #TDSCertificate #Taxscan #taxnews h…",False
tax_scan,"https://t.co/4RTXxGnmaj
#WalmartEmployees #Flipkart #Flipkart #KarnatakaHC 
#IncomTaxDept #TDSCertificate #Taxscan… https://t.co/rFv5N6FIzk",False
gwpauthors,Book Management of Self &amp; Performance politics in India is Available Now. Order it from #Amazon &amp; #Flipkart https://t.co/Vbln5Tu1ZF,False
KrishnaRmm,How To Cheat Us.. Fantastic And Hatts Off.. #Flipkart #FlipkartCheat @flipkartsupport https://t.co/MJtIuRR6DC,False
Incare7,"𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗨𝘀:-

𝗠𝗼𝗯:- +91 7045835320
𝗘𝗺𝗮𝗶𝗹:- incareclothing@gmail.com

𝗦𝗵𝗼𝗽 𝗻𝗼𝘄 𝗮𝘁:-
https://t.co/GgowHUW0sU… https://t.co/Ph6K9MT6XB",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/dZ2Q9Q0c2g,False
me_SunilGaikwad,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
IrfanSham1m,It's been 4 hours and #FlipkartAtYourService #Flipkart is so arrogant that they are not even enquiring about the is… https://t.co/c6hy99BVKQ,False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Micro USB C… https://t.co/VgNpM7a8S0",False
Coderxr,@flipkartsupport @Flipkart why am I getting automated calls for order confirmation? When i place an order it means… https://t.co/R1LsRWLwsQ,False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Pigeon Amaz… https://t.co/h8CyWrpesg",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Lifelong 15… https://t.co/B2QrqWc1FF",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Flat 50% OFF… https://t.co/pTEJKQXN6w",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟GRAB : TCL… https://t.co/mvxjNwvszl",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟950ml Coppe… https://t.co/GWUjcmKwbU",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟JOCKEY MEN'… https://t.co/qiEqJbIIIP",False
Shikhin12,"RT @subroto2411: Ita been more than 20 days and everytime I call flipkart customer care they just say to wait for 48 hrs, 72hrs and this ha…",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Micro USB C… https://t.co/fvrUz6aoia",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Amazon - ₹5… https://t.co/rnMtUV6E3i",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Buy Giftcar… https://t.co/RTIN9DnGsN",False
The_AnkitNirwal,#Flipkart #FlipkartAtYourService @Flipkart @flipkartsupport your customer service has been degraded. You have cance… https://t.co/LdhR8jSazE,False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Ring Of Rew… https://t.co/hpLjX8nDPN",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Bigmuscles… https://t.co/ApurBxpJ7F",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Bigmuscles… https://t.co/MzBhH7ssYi",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟MCaffeine :… https://t.co/XKclSiJhRF",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟HIT Spray F… https://t.co/MYCrZ0kRUB",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Mcaffeine :… https://t.co/z5IgXOo7iN",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Apply ₹1000… https://t.co/JJURFkYfaM",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Fire Boltt… https://t.co/SUDoOUndSu",False
Rohan1718,"Ordered Apple Watch SE on June 6 but realised, without opening the box, that its the wrong item. Pick up guy opened… https://t.co/IxtgEJcx5F",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Amazon : Fa… https://t.co/yRnZ2MqvbA",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Pack Of 3 S… https://t.co/au4rEb0RID",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Himalaya Ba… https://t.co/Te5zxql67I",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟SAF Set Of… https://t.co/rlB5neE0im",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Kesh King A… https://t.co/8WckCR5rk6",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Bond Street… https://t.co/d73mv7RJ3G",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Flat 46% of… https://t.co/NiYM8V5iIY",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Autokraftz… https://t.co/N6LYe4iV4h",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟93% off : S… https://t.co/9m16PLLqh6",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Croma 80 cm… https://t.co/oi5nHPDMls",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Levi’s Men’… https://t.co/h97hNPdk0L",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
50% Instant… https://t.co/SJ8QE8aQ7T",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Buy 2 Get 2… https://t.co/lDVe8BTHPE",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
PAY DAY Sale… https://t.co/C1d4scNQrH",False
jais_george,75% of India’s top 100 Android apps contain security risks: Report #AndroidApps #Appknox #Phonepe #Cybersecurity… https://t.co/hVUlHiVW4L,False
Abhishek_kmr_ps,"@flipkartsupport @Flipkart @Flipkart @flipkartsupport 
I talked to two customer support , they just hung up the cal… https://t.co/PNFUzDUk5d",False
LIMESTONEWATCH,"Add this beaming blue Limestone watch to your collection today, which comes with great features like:
➡️ Day-date d… https://t.co/Gj5u0ly5oj",False
RitiKeni,#CustomerService #CustomerService #Flipkart #Flipkart #smritisingh im really exhausted n unacceptable from Flipkart… https://t.co/5iiD00SeYj,False
i_bhobha,@flipkartsupport @Flipkart @FlipkartStories @TheOfficialSBI @SBICard_Connect hello #Flipkart i cancel my order but… https://t.co/5tKJ1ndX0g,False
aashishkhaware,@flipkartsupport @_Kalyan_K @Flipkart @Flipkart what is the status of this #Worstflipkart #Flipkart,False
sunita730,#FlipkartAtYourService #Flipkart @Flipkart  I Called them multiple times to change my coupon to normal wallet coupo… https://t.co/tHmW8KkMuG,False
sunita730,"#FlipkartAtYourService #Flipkart #badservice @Flipkart 
worst site ever...Purchased a super coin coupon of Filpkart… https://t.co/9rJpSZF4k6",False
Muraril78701170,"RT @BuilderFly: Sell on marketplaces like Amazon, Facebook, Flipkart, and more.

https://t.co/RH7fR956JP

#sell #online #Amazon #Flipkart #…",False
aashishkhaware,"RT @aashishkhaware: @flipkartsupport There is no update of my order delivery date already pass 24/06 and solution.
@consumerforum_  Please…",False
aashishkhaware,"RT @MrVicky64785926: @flipkartsupport @_Kalyan_K @Flipkart Poor #Flipkart update my another order, yesterday delivery date still it's not d…",False
jitaatma,@flipkartsupport Shared my alternate number in DM.The alternate number was shared earlier too but no body contacted… https://t.co/Zy2Kgdvxrm,False
aashishkhaware,"RT @hiteshkumar195: @_Kalyan_K 
Any comments on the scam please? Did you get chance to see my complaint which I have experienced.
#Flipkart",False
aashishkhaware,RT @Gopal30881391: @flipkartsupport Still I did not get any update. I’m very disappointed. Please done return request ASAP.#Flipkart,False
Binaryic,RT @ETRetail: Flipkart Group commits to net zero carbon emissions by 2040 #Flipkart #FlipkartGroup #KalyanKrishnamurthy #CarbonEmissions #S…,False
Binaryic,"RT @ETRetail: Govt gears up to take on Flipkart, Amazon #Ondc #MSMEs #DPIIT #Flipkart #PiyushGoyal #MinistryOfCommerceAndIndustry #DigitalC…",False
aashishkhaware,@flipkartsupport @_Kalyan_K @Flipkart Where is my order?#Flipkart,False
KankariyaKiran,"All people working for delivery organizations like #Swiggy #Zomato #Dunzo #Amazon #Tataclick #Flipkart etc..

Plz d… https://t.co/FnOfBZfrNt",False
Binaryic,"RT @ETRetail: Flipkart inks MoU with Telangana's SERP to enable market access for FPOs, SHGs #Flipkart #Serp #Fpo #Ecommerce #Telangana #Se…",False
SMITA81425163,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
abhishri2014,Amazon-Flipkart की नहीं चलेगी अब मनमर्जी.... क्‍योंकि आ गया है ONDC #Amazon #Flipkart #ONDC https://t.co/cypnnLcDio,False
Prashan59013222,"It is very bad to see that flipkart is not responding to my order pickup and refund
It is second time for raising r… https://t.co/Ge8fyYRlr0",False
avneetmarwah,"🔥Much waited Thomson ALPHA 32 Official Smart Tv was launched at Honest Pricing at 8,999/- 🇫🇷 🇮🇳 
#flipkart 
Thank y… https://t.co/avyKAEyv0W",False
ShortReview4,"( Only 1,799 ₹ ) OnePlus Smart Band. Want More Details Click Here       =&gt; https://t.co/OLG7hDFFbc

Tags:
#OnePlus… https://t.co/mBEgFB6MgA",False
ChinmoyRay07,#Flipkart automatically cencle my order. Har kisi ekk emergency hoti hain aru aup asa kar rahe hain . @Flipkart @FlipkartStories,False
DrBishram,@_Kalyan_K looks like @flipkart is in deep sleep. Customer's voice does not reach deaf ears. @flipkartsupport is in… https://t.co/nqxEx6tDKU,False
Adilsavebirds,"Please visit https://t.co/nWvnaiSdOV We are also available on Amazon,Flipkart,Meesho other portals as well you will… https://t.co/BOP28WMdYz",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/Yvcgr7k5zo,False
swadish92,"#Flipkart #flipkartworst     #OnePlus 
I have purchased one plus TV from Flipkart with a year got panel issue, very… https://t.co/WUQmyG4fsm",False
BikashPhukan15,OD124419735248661000 It's been more than 3 months. Why your support team is not responding properly? I have ordered… https://t.co/RmGwB9eigt,False
17Lkaushik,"RT @subroto2411: Ita been more than 20 days and everytime I call flipkart customer care they just say to wait for 48 hrs, 72hrs and this ha…",False
IM_AyushJain,"Happy Reading!
P.S: Book is available on #Amazon and #Flipkart. 

Get your copy now from ~ https://t.co/7584W9X8l0",False
SaherFatma2,"RT @KabirAllahabad: Geoman Escape 26T Double Disc Brake Front Shocker Cycle Ranger Bicycle Single Speed Cycle Age 15

Contact Us 8175053337…",False
dreamsvinita,"मंगाया यह फर्स्ट वाला और आया यह Flipcart से,कहां शिकायत करुं?
#Flipkart 
#Flipcartcomplain https://t.co/E4A8AntC88",False
MadhabiDey8,"RT @subroto2411: Ita been more than 20 days and everytime I call flipkart customer care they just say to wait for 48 hrs, 72hrs and this ha…",False
subroto2411,"Ita been more than 20 days and everytime I call flipkart customer care they just say to wait for 48 hrs, 72hrs and… https://t.co/o2qipPDeZp",False
AkshyaKumarSa12,@nixonmark55 @flipkartsupport @Flipkart @Ishwar69831734 @crisfycn82 @pushpendrakum BOYCOTT #FLIPKART,False
Money9Live,"#Flipkart  #Amazon को अब मिलेगी असली टक्कर 

देखें वीडियो- https://t.co/phtHZpQ1ji

#Money9 #Money9Jhatpat #ONDC… https://t.co/7kyLk4D5Dg",False
raiHoaxer,"Delay in Installation for order OD225267897897877000
Worst customer service by Flipkart
#Flipkart #consumer #COMPLAINT #consumercourt",False
subroto2411,RT @subroto2411: OD125145227962829000 can i get help on this issue its been above 20 days none of your support team helping I want my refun…,False
DH_Malayalam,"വിമര്‍ശനങ്ങള്‍ മുക്കി ഓണ്‍ലൈന്‍ ഷോപ്പിങ്ങ് സൈറ്റുകള്‍; നെഗറ്റീവ് കമന്റുകള്‍ പ്രസിദ്ധീകരിക്കുന്നില്ല
#Online… https://t.co/3Du5zigdjE",False
MargNewsIN,Flipkart Launches A New Brand Film “MSMEs – Taking India Forward” As A Tribute To The Sellers On The World MSME Day… https://t.co/fAEEPS0MU7,False
Gopal30881391,@flipkartsupport Still I did not get any update. I’m very disappointed. Please done return request ASAP.#Flipkart,False
ZeeKannadaNews,"ಶಿಯೋಮಿಯ ಈ ಫೋನ್ ಅನ್ನು ಫ್ಲಿಪ್‌ಕಾರ್ಟ್‌ನಿಂದ ಅಗ್ಗವಾಗಿ ಖರೀದಿಸುವ ಅವಕಾಶ

#Flipkart #Xiaomi11i5Goffers 
#Xiaomi11i5G 

https://t.co/aFmDF1pXyr",False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
dellyranksindia,Former Zilingo CFO Ramesh Bafna joins CoinSwitch Kuber as finance head #a16z #CoinSwitch #Flipkart #Myntra… https://t.co/FrVfFOSKKF,False
janey18_td,"RT @StationPanel: How did she get a #discount on her online purchase? 

Well, she answered a few surveys, earned points and was rewarded wi…",False
GandMCosmeticIN,#GandM #GandMIndia #AustralianMade #AustralianCreams #Flipkart #FlipkartSkincare #Skincare #NaturalSkincare #ShopNow,False
KabirAllahabad,"Geoman Escape 26T Double Disc Brake Front Shocker Cycle Ranger Bicycle Single Speed Cycle Age 15

Contact Us 817505… https://t.co/vwngyGXVAX",False
tax_scan,Deputation of Walmart Employees to Flipkart: Karnataka HC orders Income Tax Dept to issue NIL TDS Certificate [Read… https://t.co/4yDCmkPT5p,False
hiteshkumar195,"@_Kalyan_K 
Any comments on the scam please? Did you get chance to see my complaint which I have experienced.
#Flipkart",False
KabirAllahabad,"Geoman Escape 26T Double Disc Brake Front Shocker Cycle Ranger Bicycle Single Speed Cycle Age 15

Contact Us 817505… https://t.co/sJkm0LrFUV",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/rxAiQv5QIB,False
its_apeksha,@Flipkart Worst experience with #Flipkart my prepaid order didn't got delivered still it is showing that your parce… https://t.co/QOcFLvQrKG,False
anuragteddy,"RT @nkk_123: Ordered a mobile from #Flipkart yesterday, they sent it from Naraina which is 4 kms from my place to Bamnoli Sort Centre, New…",False
sajjan1992,This emaster declined my return request and didn't pick up items. Even after 2nd return request generated by Flipka… https://t.co/ovTScs2C7F,False
nkk_123,"Ordered a mobile from #Flipkart yesterday, they sent it from Naraina which is 4 kms from my place to Bamnoli Sort C… https://t.co/mSLeCcuPFx",False
its_apeksha,Worst online shopping experience ever with #Flipkart i didn't got my parcel still I'm getting notification from the… https://t.co/d8vglBLdiF,False
sajjan1992,"RT @sajjan1992: Scam by Flipkart:
I have ordered Adidas shoes from Retailnet of Flipkart and received this:
#FlipkartAtYourService #retailn…",False
castlesandnest,"See, if this can be helpful to you!
https://t.co/tG1tzNt8IJ

#castlesandnest2 #morningroutine #Gratitude… https://t.co/kELwCTdEN9",False
yashaggarwalji,"@flipkartsupport Ye message boldege bs,are issue resolve kro na,&amp; nhi hota to boldo ki #Flipkart mt use kro service… https://t.co/L5TeF1Kyki",False
IrfanSham1m,"Never buy Electronic products from #Flipkart 
Companies like #hitachi don't provide services to their customers!… https://t.co/Ed6u4mku8X",False
Mukesh_kumar01,#Flipkart dear flipkart team kindly unblock my account i am facing  many problems when my account blocked..,False
amityd,@Flipkart We make an wishlist on @Flipkart and ordered it but #Flipkart is sending package empty and for #refund af… https://t.co/YiJmtQtnPH,False
nishankreddy,"Croma -  4K Smart TV's start from Rs 19990 [ICICI Bank Offer]

https://t.co/jiI8aVXgbq https://t.co/Af7WyFzwMd
clic… https://t.co/of4bqaHrff",False
amityd,"#OD225187613882467000
Day 16
Nothing happened related to my issue ..
i am loosing hope that i am ever gonna get my… https://t.co/uCujWdr6rf",False
nishankreddy,"Hair &amp; Care Dry Fruit Oil with Walnut and Almond, 500 ml (Non-Sticky Hair Oil) at 168 

https://t.co/y6opHWDHX4

Do… https://t.co/nQDRMqPrRF",False
wardigitalstore,"Tata CliQ LOOT
Upto 88% Off on Head Phones
https://t.co/1JR04Hc8Md

=Join our wds family=
W/App-… https://t.co/6Kn1jt0P9f",False
JameetRinkle,"@boAtSupport1 Are you guys checking?????
@boAtSupport1 @amangupta0303 
Sir see how your customer care team works!!!… https://t.co/o5sXXworCt",False
myselfnitinnegi,"@flipkartsupport Please learn something from #Amazon , the kind of hassle free returns and trust on customers.  4 t… https://t.co/Gp2ytoeXmZ",False
Shubhra1108,"@GHMCOnline why are on-line deliveries suspended at Pin code 500084?
#Flipkart #meesho #firstcry 
@Flipkart @Meesho_Official @firstcryindia",False
castlesandnest,"Castles and nest serve you only the best!

https://t.co/tG1tzNt8IJ

#castlesandnest2 #indianbrand #indianproducts… https://t.co/FNITrkaQXG",False
GangulyAjoy,I hv purchased Bata Shoes for Rs 999/- payment was made from my Credit Card A/c from Flipkart plateform on 4th May… https://t.co/pKpJ848Xfg,False
IndiacomNews,"इतना सस्ता मिल रहा है 7GB रैम वाला ये स्मार्टफोन..#infinixnote12 #Flipkart #technology 
https://t.co/7SJATmDwn2",False
vicharvishwa,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
tv9kannada,ಪೋಕೋ ಎಫ್4 5ಜಿ ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ ಈಗಾಗಲೇ ಪ್ರಸಿದ್ಧ ಇ ಕಾಮರ್ಸ್ ತಾಣವಾದ ಫ್ಲಿಪ್‌ಕಾರ್ಟ್ ಮೂಲಕ ಮಾರಾಟವಾಗುತ್ತಿದ್ದು ಭರ್ಜರಿ ಡಿಸ್ಕೌಂಟ್… https://t.co/wHHueSpXEx,False
Anirbanguptasir,@flipkartsupport #Flipkart  when opponent e- commerce adopt super fast grocery delivery 2-3days.flipkart adopted mi… https://t.co/rRk3UBH25O,False
yashaggarwalji,"@Flipkart @flipkartsupport @amazon @amazonisbest
#WorstFlipkartService
Wah kya bat h #Flipkart Head Departments se… https://t.co/BLymnmQmCe",False
pranjal76,"@flipkartsupport Hi Team,
This is so unprofessional of you that you don’t even bother to respond to me
What’s the s… https://t.co/5KreVnvxod",False
NileshBhawar143,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
Kalyani9875,"@Flipkart 
@PoliceRajasthan 
@flipkartsupport 
@FlipkartStories 
@WorkAtFlipkart 

Return request rejecte kr ke acc… https://t.co/MLVhsiumGw",False
Abhishek_kmr_ps,"@Flipkart @flipkartsupport 
What kind of joke is going on with my order , delivery date 20th June was already cross… https://t.co/9aqSey1xSd",False
NavjagranBooks,"#नवजागरण_प्रकाशन की नवीनतम प्रस्तुति #सुषमा_वर्मा द्वारा लिखित यात्रा वृतांत #सुहाना_सफ़र  
यह पुस्तक शीघ्र ही… https://t.co/NpYSTyH0V9",False
voxya_,"Consumer is saying, #Flipkart not delivered product even after 1 week of last date, consumer complaint filed agains… https://t.co/u5JAlOkP79",False
Abhishek_kmr_ps,"@flipkartsupport @Flipkart 
Seriously still a bot replies on this ? 
#Flipkart",False
